NodeID,Latitude,Longitude,Neighbor1,Distance1,Neighbor2,Distance2,Neighbor3,Distance3,Neighbor4,Distance4,Neighbor5,Distance5,Neighbor6,Distance6
12191,50.174089002,-61.1354845606,12192,8,42572,13,12190,6,N/A,N/A,N/A,N/A,N/A,N/A
12192,50.1837207799,-60.905933276,12191,8,41111,32,12193,11,42572,20,N/A,N/A,N/A,N/A
12193,50.2109606597,-60.6084301814,41111,27,12192,11,12194,9,N/A,N/A,N/A,N/A,N/A,N/A
12194,50.2469143003,-60.3753307962,41111,26,12193,9,12195,6,N/A,N/A,N/A,N/A,N/A,N/A
12195,50.2812934128,-60.2133679872,41111,29,38688,16,12194,6,12196,5,N/A,N/A,N/A,N/A
12196,50.3194836242,-60.0693735799,38688,11,12195,5,12197,8,N/A,N/A,N/A,N/A,N/A,N/A
12197,50.3816289103,-59.8774601316,38688,9,12196,8,12198,10,N/A,N/A,N/A,N/A,N/A,N/A
12198,50.4767300152,-59.6354528584,12199,8,38688,15,39148,21,12197,10,N/A,N/A,N/A,N/A
12199,50.5607574086,-59.4490755542,12200,6,39148,15,12198,8,N/A,N/A,N/A,N/A,N/A,N/A
12200,50.6233385094,-59.3198753919,12199,6,12201,4,39148,13,N/A,N/A,N/A,N/A,N/A,N/A
12201,50.6689632382,-59.2290309373,12200,4,12202,3,39148,13,41040,6,N/A,N/A,N/A,N/A
12202,50.7017093388,-59.1650501445,41040,3,12201,3,12203,2,N/A,N/A,N/A,N/A,N/A,N/A
12203,50.7252011833,-59.1196134443,41040,2,12202,2,12204,1,N/A,N/A,N/A,N/A,N/A,N/A
12204,50.7419395212,-59.0874192579,41040,2,12203,1,12205,1,N/A,N/A,N/A,N/A,N/A,N/A
12205,50.753857697,-59.0645682484,41040,3,12204,1,12206,0,N/A,N/A,N/A,N/A,N/A,N/A
12206,50.7623266229,-59.048360311,12207,0,41040,3,42330,3,12205,0,N/A,N/A,N/A,N/A
12207,50.7687090415,-59.0361592587,12208,0,42330,3,12206,0,N/A,N/A,N/A,N/A,N/A,N/A
12208,50.7764345994,-59.0214040096,12207,0,12209,1,42330,2,N/A,N/A,N/A,N/A,N/A,N/A
12209,50.7873134934,-59.0006469198,12208,1,42330,2,12210,1,N/A,N/A,N/A,N/A,N/A,N/A
12210,50.8026333879,-58.9714465519,12209,1,42330,2,12211,2,N/A,N/A,N/A,N/A,N/A,N/A
12211,50.8241844201,-58.9303986469,12210,2,42330,4,12212,2,N/A,N/A,N/A,N/A,N/A,N/A
12212,50.8545313573,-58.872570422,42330,6,12211,2,12213,4,38750,13,N/A,N/A,N/A,N/A
12213,50.8972180279,-58.7909367636,12214,5,12212,4,38750,11,N/A,N/A,N/A,N/A,N/A,N/A
12214,50.9566620777,-58.6760206378,12215,7,12213,5,38750,10,N/A,N/A,N/A,N/A,N/A,N/A
12215,51.0392088728,-58.5120985293,12216,10,12214,7,38750,13,N/A,N/A,N/A,N/A,N/A,N/A
12216,51.1398568551,-58.3005021097,12215,10,12217,7,40206,29,38750,21,N/A,N/A,N/A,N/A
12217,51.2131309381,-58.1334824224,12216,7,12218,5,40206,26,N/A,N/A,N/A,N/A,N/A,N/A
12218,51.2624930732,-58.0118235371,12217,5,12219,3,40206,24,N/A,N/A,N/A,N/A,N/A,N/A
12219,51.2960098774,-57.9235777015,12218,3,12220,3,40206,24,N/A,N/A,N/A,N/A,N/A,N/A
12220,51.3239934573,-57.8455680386,38946,13,12219,3,12221,4,40206,24,N/A,N/A,N/A,N/A
12221,51.3604246562,-57.7379862794,38946,9,12220,4,12222,6,N/A,N/A,N/A,N/A,N/A,N/A
12222,51.4094100861,-57.5842257595,12223,9,38946,6,12221,6,N/A,N/A,N/A,N/A,N/A,N/A
12223,51.4758869167,-57.365937219,12224,11,38946,11,41971,25,12222,9,N/A,N/A,N/A,N/A
12224,51.5648924862,-57.0795849666,12223,11,12225,9,41971,18,N/A,N/A,N/A,N/A,N/A,N/A
12225,51.6427375282,-56.8561082328,12224,9,12226,6,41971,17,39256,14,N/A,N/A,N/A,N/A
12226,51.7043741492,-56.7033136904,39256,9,12225,6,12227,5,N/A,N/A,N/A,N/A,N/A,N/A
12227,51.7612134537,-56.5810744072,39256,7,12226,5,12228,7,N/A,N/A,N/A,N/A,N/A,N/A
12228,51.8452195979,-56.4267511222,39256,11,40330,21,12227,7,12229,10,N/A,N/A,N/A,N/A
12229,51.977099251,-56.231215437,40330,21,12228,10,12230,12,N/A,N/A,N/A,N/A,N/A,N/A
12230,52.1549166404,-56.0344437957,12231,9,37257,29,40330,27,12229,12,N/A,N/A,N/A,N/A
12231,52.298205252,-55.92045385,12232,6,37257,23,12230,9,N/A,N/A,N/A,N/A,N/A,N/A
12232,52.4061482492,-55.8576303359,12231,6,37257,22,12233,7,N/A,N/A,N/A,N/A,N/A,N/A
12233,52.5220421079,-55.8107493711,12232,7,37257,23,12234,10,40715,22,N/A,N/A,N/A,N/A
12234,52.6881620083,-55.7795188498,12235,13,12233,10,40715,14,N/A,N/A,N/A,N/A,N/A,N/A
12235,52.9201124365,-55.8152864043,12234,13,40715,15,12236,13,40050,24,N/A,N/A,N/A,N/A
12236,53.1201323467,-55.9561715705,40050,18,12235,13,12237,11,N/A,N/A,N/A,N/A,N/A,N/A
12237,53.2546390977,-56.173642652,37151,33,40050,22,12236,11,12238,14,N/A,N/A,N/A,N/A
12238,53.357081194,-56.529767894,37151,24,12239,11,12237,14,N/A,N/A,N/A,N/A,N/A,N/A
12239,53.3992721732,-56.8328413151,37151,24,12240,7,38012,12,12238,11,N/A,N/A,N/A,N/A
12240,53.4163492555,-57.0519876898,12239,7,12241,5,38012,6,N/A,N/A,N/A,N/A,N/A,N/A
12241,53.4238255453,-57.208378687,12240,5,12242,4,38012,6,N/A,N/A,N/A,N/A,N/A,N/A
12242,53.4278339587,-57.3449221999,12243,6,12241,4,39083,18,38012,10,N/A,N/A,N/A,N/A
12243,53.4302006566,-57.5314418245,12242,6,39083,15,12244,9,N/A,N/A,N/A,N/A,N/A,N/A
12244,53.4288923811,-57.7943152936,12243,9,39083,15,12245,13,N/A,N/A,N/A,N/A,N/A,N/A
12245,53.4229052765,-58.1645340979,39626,33,39083,23,12244,13,12246,18,N/A,N/A,N/A,N/A
12246,53.4176714378,-58.6859968438,12247,26,39626,25,12245,18,N/A,N/A,N/A,N/A,N/A,N/A
12247,53.4578483112,-59.4125086723,12248,32,39626,32,12246,26,N/A,N/A,N/A,N/A,N/A,N/A
12248,53.908096319,-59.8955396108,12247,32,12249,36,39626,39,N/A,N/A,N/A,N/A,N/A,N/A
12249,54.4903929535,-59.6300682764,12248,36,39626,49,25091,55,12250,25,N/A,N/A,N/A,N/A
12250,54.9118594796,-59.5452295568,25091,57,12249,25,38282,34,12251,17,N/A,N/A,N/A,N/A
12251,55.1068606262,-59.9406722288,38282,40,12252,13,12250,17,39718,21,N/A,N/A,N/A,N/A
12252,55.1981158891,-60.2900164372,12251,13,12253,11,39718,18,N/A,N/A,N/A,N/A,N/A,N/A
12253,55.3164633985,-60.5452341174,12254,13,12252,11,39718,20,N/A,N/A,N/A,N/A,N/A,N/A
12254,55.5016343941,-60.7779232624,12255,10,12253,13,41045,21,39718,26,N/A,N/A,N/A,N/A
12255,55.6525931661,-60.9258004046,12256,7,41045,18,12254,10,N/A,N/A,N/A,N/A,N/A,N/A
12256,55.7609201337,-61.0275471042,35527,14,12255,7,12257,5,41045,19,N/A,N/A,N/A,N/A
12257,55.8374144858,-61.1017598386,35527,10,12256,5,12258,3,N/A,N/A,N/A,N/A,N/A,N/A
12258,55.8912036295,-61.1566887082,35527,8,12257,3,12259,3,N/A,N/A,N/A,N/A,N/A,N/A
12259,55.9409596945,-61.2103544002,35527,8,12258,3,12260,4,N/A,N/A,N/A,N/A,N/A,N/A
12260,56.0088637702,-61.2878451814,35527,10,42487,16,12259,4,12261,6,N/A,N/A,N/A,N/A
12261,56.1028350104,-61.4014345366,42487,11,12260,6,12262,9,N/A,N/A,N/A,N/A,N/A,N/A
12262,56.2334293299,-61.5660132117,42487,10,12263,11,12261,9,N/A,N/A,N/A,N/A,N/A,N/A
12263,56.391701125,-61.7632827732,42487,18,12264,8,37305,27,12262,11,N/A,N/A,N/A,N/A
12264,56.512133571,-61.9019133569,12263,8,37305,22,12265,6,N/A,N/A,N/A,N/A,N/A,N/A
12265,56.6002989911,-61.9929455968,12264,6,37305,20,12266,4,N/A,N/A,N/A,N/A,N/A,N/A
12266,56.6714021325,-62.0584694657,37305,19,12267,6,12265,4,N/A,N/A,N/A,N/A,N/A,N/A
12267,56.7650355349,-62.1341888578,37305,19,12266,6,12268,8,N/A,N/A,N/A,N/A,N/A,N/A
12268,56.9003120802,-62.2257507648,37305,22,12267,8,12269,10,N/A,N/A,N/A,N/A,N/A,N/A
12269,57.0742704966,-62.3188279115,39865,19,12268,10,37305,28,12270,8,N/A,N/A,N/A,N/A
12270,57.2089875596,-62.3760588842,12271,5,39865,13,12269,8,N/A,N/A,N/A,N/A,N/A,N/A
12271,57.3055514547,-62.4107874992,12272,4,39865,10,12270,5,N/A,N/A,N/A,N/A,N/A,N/A
12272,57.3744107129,-62.4328899779,12271,4,39865,10,12273,2,N/A,N/A,N/A,N/A,N/A,N/A
12273,57.4234144479,-62.4474512968,12272,2,39865,10,12274,2,42716,6,N/A,N/A,N/A,N/A
12274,57.4582919661,-62.4572859314,12273,2,12275,1,42716,4,N/A,N/A,N/A,N/A,N/A,N/A
12275,57.483440621,-62.4641265734,12274,1,42716,3,12276,1,N/A,N/A,N/A,N/A,N/A,N/A
12276,57.5097536522,-62.4710786492,12275,1,42716,2,12277,2,N/A,N/A,N/A,N/A,N/A,N/A
12277,57.5467125084,-62.4805487876,12278,3,12276,2,42716,3,N/A,N/A,N/A,N/A,N/A,N/A
12278,57.5987062055,-62.4934525179,12279,4,41840,15,42716,5,12277,3,N/A,N/A,N/A,N/A
12279,57.6718922656,-62.5112425727,41840,12,12278,4,12280,6,N/A,N/A,N/A,N/A,N/A,N/A
12280,57.7747785144,-62.536801181,12279,6,41840,10,12281,8,N/A,N/A,N/A,N/A,N/A,N/A
12281,57.9191638547,-62.5774834232,41840,13,42838,11,12282,11,12280,8,N/A,N/A,N/A,N/A
12282,58.1052878802,-62.6479786111,12281,11,12283,8,42838,6,N/A,N/A,N/A,N/A,N/A,N/A
12283,58.2488924827,-62.7262993997,37464,23,12282,8,12284,6,42838,12,N/A,N/A,N/A,N/A
12284,58.3492920671,-62.7996035553,37464,24,12283,6,12285,6,N/A,N/A,N/A,N/A,N/A,N/A
12285,58.4512317164,-62.8935024358,37464,26,12284,6,39165,24,12286,9,N/A,N/A,N/A,N/A
12286,58.5883893469,-63.046704827,12287,12,39165,17,12285,9,N/A,N/A,N/A,N/A,N/A,N/A
12287,58.7642615726,-63.2704280386,12288,10,39165,13,12286,12,N/A,N/A,N/A,N/A,N/A,N/A
12288,58.9068033467,-63.4536979562,12287,10,12289,7,39165,17,N/A,N/A,N/A,N/A,N/A,N/A
12289,59.0104648728,-63.5770595699,36279,23,12288,7,12290,5,39165,23,N/A,N/A,N/A,N/A
12290,59.0868930765,-63.6587904078,36279,21,12289,5,12291,5,N/A,N/A,N/A,N/A,N/A,N/A
12291,59.1683224311,-63.7362972421,36279,19,12290,5,12292,7,N/A,N/A,N/A,N/A,N/A,N/A
12292,59.2846390507,-63.8364636311,36279,19,12291,7,12293,10,N/A,N/A,N/A,N/A,N/A,N/A
12293,59.4488385373,-63.9757995651,36279,23,40543,24,12292,10,12294,14,N/A,N/A,N/A,N/A
12294,59.6541270305,-64.2437534273,40543,22,12295,14,12293,14,38358,39,N/A,N/A,N/A,N/A
12295,59.6456497666,-64.7348739516,12296,12,38601,32,12294,14,38358,43,N/A,N/A,N/A,N/A
12296,59.5141674173,-65.0637378005,12295,12,38601,29,12297,9,N/A,N/A,N/A,N/A,N/A,N/A
12297,59.4009684884,-65.2577834543,12296,9,38601,32,12298,6,42022,20,N/A,N/A,N/A,N/A
12298,59.3139690619,-65.3789180897,12297,6,12299,5,42022,15,N/A,N/A,N/A,N/A,N/A,N/A
12299,59.2324166184,-65.4755972171,12298,5,12300,7,42022,12,N/A,N/A,N/A,N/A,N/A,N/A
12300,59.1164030363,-65.5944176528,12299,7,12301,11,42022,13,N/A,N/A,N/A,N/A,N/A,N/A
12301,58.9499346897,-65.7483706279,38072,31,12302,13,12300,11,42022,20,N/A,N/A,N/A,N/A
12302,58.744503412,-65.9531628197,12303,10,38072,24,12301,13,N/A,N/A,N/A,N/A,N/A,N/A
12303,58.6003470259,-66.1475366304,38072,22,12304,9,12302,10,N/A,N/A,N/A,N/A,N/A,N/A
12304,58.4939007467,-66.3607773151,12303,9,38072,22,12305,12,N/A,N/A,N/A,N/A,N/A,N/A
12305,58.3877248362,-66.7076427578,12304,12,12306,15,38072,25,N/A,N/A,N/A,N/A,N/A,N/A
12306,58.3325682964,-67.1883016729,40264,29,12305,15,12307,11,38072,31,N/A,N/A,N/A,N/A
12307,58.3639733569,-67.5583882894,40264,20,12306,11,12308,12,N/A,N/A,N/A,N/A,N/A,N/A
12308,58.4705312204,-67.9030663611,40264,11,12307,12,12309,10,N/A,N/A,N/A,N/A,N/A,N/A
12309,58.5972999388,-68.1526442274,40264,9,12308,10,12310,7,N/A,N/A,N/A,N/A,N/A,N/A
12310,58.6969069244,-68.3103872949,12311,5,40264,13,39492,9,12309,7,N/A,N/A,N/A,N/A
12311,58.7704943473,-68.4158650632,12312,3,39492,5,12310,5,N/A,N/A,N/A,N/A,N/A,N/A
12312,58.8237067862,-68.4884062435,12311,3,12313,2,39492,2,N/A,N/A,N/A,N/A,N/A,N/A
12313,58.8618852584,-68.5390875497,12312,2,12314,1,39492,3,N/A,N/A,N/A,N/A,N/A,N/A
12314,58.8891550781,-68.5747625616,12313,1,12315,1,39492,5,N/A,N/A,N/A,N/A,N/A,N/A
12315,58.908580635,-68.5999655906,12314,1,39227,11,39492,6,12316,1,N/A,N/A,N/A,N/A
12316,58.9239325239,-68.6197825361,12315,1,39227,11,12317,1,N/A,N/A,N/A,N/A,N/A,N/A
12317,58.9437135997,-68.6451926156,39227,10,12316,1,12318,2,N/A,N/A,N/A,N/A,N/A,N/A
12318,58.9716247367,-68.680786567,12319,2,39227,10,12317,2,N/A,N/A,N/A,N/A,N/A,N/A
12319,59.0110322098,-68.7304625081,12320,3,39227,11,12318,2,N/A,N/A,N/A,N/A,N/A,N/A
12320,59.0668118056,-68.7994488368,12319,3,12321,5,39227,12,N/A,N/A,N/A,N/A,N/A,N/A
12321,59.1460168253,-68.8942665724,12320,5,12322,7,39227,16,N/A,N/A,N/A,N/A,N/A,N/A
12322,59.2592508105,-69.0221417749,25335,28,12323,10,12321,7,39227,23,N/A,N/A,N/A,N/A
12323,59.4190086253,-69.183885069,25335,21,12322,10,12324,11,N/A,N/A,N/A,N/A,N/A,N/A
12324,59.5874456379,-69.3262188692,25335,18,12323,11,12325,10,N/A,N/A,N/A,N/A,N/A,N/A
12325,59.7607908883,-69.4381959276,25335,21,12324,10,12326,10,N/A,N/A,N/A,N/A,N/A,N/A
12326,59.9334267472,-69.5210503459,25335,26,12327,9,41162,28,12325,10,N/A,N/A,N/A,N/A
12327,60.0945549068,-69.589581234,12328,9,41162,20,12326,9,N/A,N/A,N/A,N/A,N/A,N/A
12328,60.2524013022,-69.664598936,12327,9,12329,9,41162,15,N/A,N/A,N/A,N/A,N/A,N/A
12329,60.4037092347,-69.7610332774,12328,9,12330,8,41162,16,N/A,N/A,N/A,N/A,N/A,N/A
12330,60.5345681465,-69.8820318771,40560,17,12329,8,41162,21,12331,8,N/A,N/A,N/A,N/A
12331,60.6567088248,-70.0431574693,40560,13,12330,8,12332,12,N/A,N/A,N/A,N/A,N/A,N/A
12332,60.8106876975,-70.311983054,40560,17,39826,26,12331,12,12333,11,N/A,N/A,N/A,N/A
12333,60.9403810148,-70.5792948379,39826,20,12332,11,12334,7,N/A,N/A,N/A,N/A,N/A,N/A
12334,61.0305791292,-70.7736560175,12335,5,39826,19,12333,7,39038,8,N/A,N/A,N/A,N/A
12335,61.0952338734,-70.9110820154,12336,3,39038,4,12334,5,N/A,N/A,N/A,N/A,N/A,N/A
12336,61.1419672805,-71.0073017088,12335,3,12337,3,39038,4,N/A,N/A,N/A,N/A,N/A,N/A
12337,61.1795777047,-71.0820431996,12336,3,12338,4,41030,9,39038,6,N/A,N/A,N/A,N/A
12338,61.22903313,-71.1766443538,12337,4,12339,5,41030,7,N/A,N/A,N/A,N/A,N/A,N/A
12339,61.3001871139,-71.3069003664,12338,5,12340,7,41030,7,N/A,N/A,N/A,N/A,N/A,N/A
12340,61.4021465055,-71.4851730539,12339,7,12341,10,39293,26,41030,12,N/A,N/A,N/A,N/A
12341,61.5385724253,-71.7160724448,12340,10,39293,22,12342,8,N/A,N/A,N/A,N/A,N/A,N/A
12342,61.6476813116,-71.9008447674,12343,5,12341,8,39293,21,N/A,N/A,N/A,N/A,N/A,N/A
12343,61.7246846878,-72.0344380913,12344,4,41858,8,39293,23,12342,5,N/A,N/A,N/A,N/A
12344,61.778783332,-72.1311241309,12343,4,12345,3,41858,5,N/A,N/A,N/A,N/A,N/A,N/A
12345,61.8168036161,-72.2009608251,12344,3,12346,2,41858,4,N/A,N/A,N/A,N/A,N/A,N/A
12346,61.843988446,-72.2520442403,12345,2,41858,4,12347,2,N/A,N/A,N/A,N/A,N/A,N/A
12347,61.8728937833,-72.30756639,12346,2,41858,5,12348,3,N/A,N/A,N/A,N/A,N/A,N/A
12348,61.912942803,-72.3868419087,42224,14,41858,8,12347,3,12349,4,N/A,N/A,N/A,N/A
12349,61.968057521,-72.5012579462,42224,12,12348,4,12350,6,N/A,N/A,N/A,N/A,N/A,N/A
12350,62.0426504849,-72.6687793186,12351,9,42224,13,12349,6,N/A,N/A,N/A,N/A,N/A,N/A
12351,62.1397521042,-72.919194526,42224,19,37681,30,12352,12,12350,9,N/A,N/A,N/A,N/A
12352,62.2497591178,-73.2882849704,12351,12,37681,26,12353,10,N/A,N/A,N/A,N/A,N/A,N/A
12353,62.314315642,-73.6216329937,12352,10,12354,8,40706,20,37681,29,N/A,N/A,N/A,N/A
12354,62.3443740576,-73.9177884192,12353,8,40706,14,12355,11,N/A,N/A,N/A,N/A,N/A,N/A
12355,62.3553605071,-74.3262256131,12354,11,40706,13,12356,13,N/A,N/A,N/A,N/A,N/A,N/A
12356,62.3464499074,-74.8132430087,40706,22,12355,13,12357,10,40757,23,N/A,N/A,N/A,N/A
12357,62.3389126828,-75.1723874645,12356,10,40757,18,12358,7,N/A,N/A,N/A,N/A,N/A,N/A
12358,62.339045041,-75.4278716501,12359,5,12357,7,40757,17,N/A,N/A,N/A,N/A,N/A,N/A
12359,62.3449571232,-75.6308219406,12360,7,40757,18,12358,5,N/A,N/A,N/A,N/A,N/A,N/A
12360,62.359657222,-75.8924013835,12359,7,12361,10,40757,21,N/A,N/A,N/A,N/A,N/A,N/A
12361,62.3856478304,-76.2590216194,12360,10,12362,14,40757,27,37280,36,N/A,N/A,N/A,N/A
12362,62.406027109,-76.7750277693,37280,30,12361,14,12363,13,N/A,N/A,N/A,N/A,N/A,N/A
12363,62.3469703223,-77.2469650611,42767,26,37280,35,12362,13,12364,13,N/A,N/A,N/A,N/A
12364,62.1789353723,-77.5755898798,42767,24,12363,13,12365,10,N/A,N/A,N/A,N/A,N/A,N/A
12365,62.0228064431,-77.7368610428,42767,30,40188,22,12364,10,12366,7,N/A,N/A,N/A,N/A
12366,61.9068006585,-77.8234563869,12367,5,40188,17,12365,7,N/A,N/A,N/A,N/A,N/A,N/A
12367,61.8229197378,-77.875407757,12368,3,40188,14,12366,5,N/A,N/A,N/A,N/A,N/A,N/A
12368,61.7628227964,-77.9085872349,12367,3,12369,2,40188,14,N/A,N/A,N/A,N/A,N/A,N/A
12369,61.7200546239,-77.930535365,12368,2,12370,2,40188,14,N/A,N/A,N/A,N/A,N/A,N/A
12370,61.6861568709,-77.9470872284,12369,2,12371,2,40188,15,N/A,N/A,N/A,N/A,N/A,N/A
12371,61.6426387912,-77.9672896478,12370,2,38779,9,12372,3,40188,16,N/A,N/A,N/A,N/A
12372,61.5811884909,-77.993700939,38779,6,12371,3,12373,5,N/A,N/A,N/A,N/A,N/A,N/A
12373,61.4944393501,-78.026441322,38779,4,12372,5,12374,7,N/A,N/A,N/A,N/A,N/A,N/A
12374,61.3716260442,-78.0627380941,12375,10,40144,19,38779,9,12373,7,N/A,N/A,N/A,N/A
12375,61.197688866,-78.0910707917,40144,16,12376,10,12374,10,N/A,N/A,N/A,N/A,N/A,N/A
12376,61.021452757,-78.0873719251,12375,10,40472,17,12377,7,40144,20,N/A,N/A,N/A,N/A
12377,60.8966093037,-78.0615711897,12376,7,12378,5,40472,11,N/A,N/A,N/A,N/A,N/A,N/A
12378,60.8044856156,-78.0284282167,40472,9,12377,5,12379,6,N/A,N/A,N/A,N/A,N/A,N/A
12379,60.695933036,-77.9745914505,40472,10,12378,6,12380,9,N/A,N/A,N/A,N/A,N/A,N/A
12380,60.5452985318,-77.8831109139,40472,17,12379,9,12381,13,39277,24,N/A,N/A,N/A,N/A
12381,60.3362343532,-77.7524138277,12380,13,39277,17,12382,12,N/A,N/A,N/A,N/A,N/A,N/A
12382,60.1407979491,-77.6636154039,12383,8,12381,12,39277,17,N/A,N/A,N/A,N/A,N/A,N/A
12383,59.9964281593,-77.6414395786,12384,9,39277,21,12382,8,N/A,N/A,N/A,N/A,N/A,N/A
12384,59.8383290802,-77.6689627567,12383,9,12385,13,39594,22,39277,26,N/A,N/A,N/A,N/A
12385,59.6226791332,-77.7625274373,12384,13,39594,13,12386,11,N/A,N/A,N/A,N/A,N/A,N/A
12386,59.4310304368,-77.862686021,12385,11,39594,14,12387,8,N/A,N/A,N/A,N/A,N/A,N/A
12387,59.2936723841,-77.9252771806,39594,19,12386,8,12388,6,40146,26,N/A,N/A,N/A,N/A
12388,59.1945322862,-77.9586912648,40146,22,12387,6,12389,5,N/A,N/A,N/A,N/A,N/A,N/A
12389,59.0965661759,-77.9785828242,40146,19,12388,5,12390,8,N/A,N/A,N/A,N/A,N/A,N/A
12390,58.9592880101,-77.9846833919,12391,11,40146,19,12389,8,N/A,N/A,N/A,N/A,N/A,N/A
12391,58.7672282096,-77.9532210339,12392,11,40146,24,40580,9,12390,11,N/A,N/A,N/A,N/A
12392,58.5850943671,-77.8819517714,12391,11,12393,7,40580,7,N/A,N/A,N/A,N/A,N/A,N/A
12393,58.4585277882,-77.8086248449,12392,7,12394,5,40580,14,36374,17,N/A,N/A,N/A,N/A
12394,58.370518448,-77.7457334795,12393,5,12395,4,36374,17,N/A,N/A,N/A,N/A,N/A,N/A
12395,58.3003607125,-77.6883233651,38178,17,12394,4,12396,6,36374,19,N/A,N/A,N/A,N/A
12396,58.2098585799,-77.6054405076,38178,13,12395,6,12397,8,N/A,N/A,N/A,N/A,N/A,N/A
12397,58.0850632203,-77.4787513377,38178,11,12396,8,12398,11,N/A,N/A,N/A,N/A,N/A,N/A
12398,57.9167068373,-77.2966342605,12399,10,38178,17,37285,16,12397,11,N/A,N/A,N/A,N/A
12399,57.7712508495,-77.1421729798,12400,7,37285,11,12398,10,N/A,N/A,N/A,N/A,N/A,N/A
12400,57.6659172077,-77.03899355,12399,7,12401,5,37285,12,N/A,N/A,N/A,N/A,N/A,N/A
12401,57.5896918628,-76.9713275823,12400,5,12402,4,37285,14,N/A,N/A,N/A,N/A,N/A,N/A
12402,57.5262145287,-76.9203895368,12401,4,12403,5,41996,24,37285,17,N/A,N/A,N/A,N/A
12403,57.440569228,-76.8595898188,12402,5,41996,21,12404,7,N/A,N/A,N/A,N/A,N/A,N/A
12404,57.3176716866,-76.7872038583,12403,7,41996,17,12405,10,N/A,N/A,N/A,N/A,N/A,N/A
12405,57.1411240557,-76.711566882,12404,10,41996,17,12406,10,N/A,N/A,N/A,N/A,N/A,N/A
12406,56.9642149251,-76.6670804142,12407,7,37587,10,41996,22,12405,10,N/A,N/A,N/A,N/A
12407,56.8373739574,-76.6536877333,12408,5,37587,5,12406,7,N/A,N/A,N/A,N/A,N/A,N/A
12408,56.7473486146,-76.6534290847,12407,5,12409,4,37587,6,N/A,N/A,N/A,N/A,N/A,N/A
12409,56.6761759112,-76.6586647932,41307,16,12408,4,12410,5,37587,9,N/A,N/A,N/A,N/A
12410,56.5878346989,-76.6718617619,12411,7,12409,5,41307,13,N/A,N/A,N/A,N/A,N/A,N/A
12411,56.4626546773,-76.7033293857,12410,7,41307,12,12412,10,N/A,N/A,N/A,N/A,N/A,N/A
12412,56.289230618,-76.7722800534,12411,10,41307,16,12413,11,N/A,N/A,N/A,N/A,N/A,N/A
12413,56.1109712232,-76.8757633324,39768,20,41307,24,12412,11,12414,8,N/A,N/A,N/A,N/A
12414,55.9877892221,-76.9685104729,12415,5,39768,14,12413,8,N/A,N/A,N/A,N/A,N/A,N/A
12415,55.9027575371,-77.0437997649,39768,11,12414,5,12416,4,N/A,N/A,N/A,N/A,N/A,N/A
12416,55.8362573812,-77.1097286125,12415,4,39768,10,12417,5,N/A,N/A,N/A,N/A,N/A,N/A
12417,55.7517381034,-77.2030569317,12416,5,12418,8,39768,12,N/A,N/A,N/A,N/A,N/A,N/A
12418,55.6376542949,-77.3469282223,39768,17,12417,8,12419,11,N/A,N/A,N/A,N/A,N/A,N/A
12419,55.4921332424,-77.5629588604,39768,27,36866,24,12418,11,12420,9,N/A,N/A,N/A,N/A
12420,55.3781620832,-77.7606864763,36866,19,12419,9,12421,6,N/A,N/A,N/A,N/A,N/A,N/A
12421,55.301884438,-77.9089084246,36866,17,12420,6,12422,4,N/A,N/A,N/A,N/A,N/A,N/A
12422,55.2500770277,-78.0176975949,12423,3,36866,17,12421,4,N/A,N/A,N/A,N/A,N/A,N/A
12423,55.2138745198,-78.0979737183,12424,3,36866,18,12422,3,N/A,N/A,N/A,N/A,N/A,N/A
12424,55.176156601,-78.1853458565,39407,13,12423,3,12425,5,36866,20,N/A,N/A,N/A,N/A
12425,55.1245103216,-78.3094163787,39407,9,12424,5,12426,7,N/A,N/A,N/A,N/A,N/A,N/A
12426,55.0525140166,-78.4847382053,39407,6,12425,7,12427,10,N/A,N/A,N/A,N/A,N/A,N/A
12427,54.9473606003,-78.7250658762,39407,12,12426,10,12428,13,38598,26,N/A,N/A,N/A,N/A
12428,54.7828989965,-79.0055732047,12427,13,12429,11,38598,23,N/A,N/A,N/A,N/A,N/A,N/A
12429,54.6012528817,-79.1476192288,38631,34,12430,13,12428,11,38598,29,N/A,N/A,N/A,N/A
12430,54.3728134478,-79.1626684384,38631,26,12431,10,12429,13,N/A,N/A,N/A,N/A,N/A,N/A
12431,54.19586044,-79.1211523698,38631,26,12432,7,38162,10,12430,10,N/A,N/A,N/A,N/A
12432,54.0709744666,-79.0822786155,12431,7,12433,5,38162,5,N/A,N/A,N/A,N/A,N/A,N/A
12433,53.9822818713,-79.0545331595,12432,5,38162,6,12434,3,N/A,N/A,N/A,N/A,N/A,N/A
12434,53.919099621,-79.0361287686,12433,3,38162,9,12435,2,41390,9,N/A,N/A,N/A,N/A
12435,53.8723967761,-79.0237679914,12434,2,12436,3,41390,8,N/A,N/A,N/A,N/A,N/A,N/A
12436,53.8179056898,-79.0109262927,12435,3,12437,4,41390,7,N/A,N/A,N/A,N/A,N/A,N/A
12437,53.7410042189,-78.9953551322,12438,6,12436,4,41390,9,N/A,N/A,N/A,N/A,N/A,N/A
12438,53.6325400049,-78.9774075547,37423,32,12439,9,12437,6,41390,14,N/A,N/A,N/A,N/A
12439,53.4799048877,-78.9572623336,37423,28,12440,10,12438,9,N/A,N/A,N/A,N/A,N/A,N/A
